impressionId,impressionTimestamp,userId,userType,clickedItem,clickedFeedPosition,impressions,historySize,history
d6491d6f-8d5f-44f3-9da4-0e869e6a9bcd,1657068702360,63d0c0fd-f243-46a5-82c6-a81938f04ea5,Logged,9223031724623632993,5,"9223031724623634186-0,9223031724623633476-0,9223031724623633041-0,9223031724623631863-0,9223031724623632993-1,9223031724623634749-0,9223031724623634707-0,9223031724623629598-0,9223031724623634871-0,9223031724623633024-0",41,"9223031724623613195,9223031724623616870,9223031724623617450,9223031724623616330,9223031724623617952,9223031724623617759,9223031724623616617,9223031724623616396,9223031724623618644,9223031724623618759,9223031724623614391,9223031724623618875,9223031724623620608,9223031724623619062,9223031724623618766,9223031724623620385,9223031724623618575,9223031724623623461,9223031724623623924,9223031724623624261,9223031724623620445,9223031724623624449,9223031724623625145,9223031724623624954,9223031724623624675,9223031724623624501,9223031724623624674,9223031724623623257,9223031724623626549,9223031724623625665,9223031724623626978,9223031724623625054,9223031724623626686,9223031724623626826,9223031724623627141,9223031724623632315,9223031724623631319,9223031724623632941,9223031724623632079,9223031724623635445,9223031724623635396"
cea00749-fc67-4bc0-8424-4e73c5fe8fc0,1657068718401,4961296724302458025,Non-Logged,9223031724623634913,6,"9223031724623631373-0,9223031724623632781-0,9223031724623624454-0,9223031724623630468-0,9223031724623626876-0,9223031724623634913-1,9223031724623635123-0,9223031724623634939-0,9223031724623634186-0,9223031724623635051-0",45,"9223031724623613709,9223031724623607128,9223031724623614689,9223031724623609690,9223031724623612237,9223031724623613199,9223031724623614619,9223031724623611684,9223031724623613795,9223031724623616330,9223031724623615721,9223031724623617450,9223031724623618228,9223031724623617952,9223031724623618875,9223031724623619062,9223031724623613937,9223031724623614391,9223031724623619170,9223031724623622449,9223031724623621022,9223031724623618766,9223031724623622420,9223031724623622543,9223031724623620445,9223031724623619114,9223031724623622775,9223031724623621539,9223031724623619088,9223031724623622735,9223031724623629198,9223031724623626978,9223031724623626549,9223031724623627141,9223031724623625665,9223031724623626048,9223031724623630454,9223031724623633034,9223031724623630949,9223031724623632315,9223031724623628490,9223031724623631434,9223031724623624866,9223031724623631744,9223031724623631863"
3e30a6d2-d852-49a7-b00b-07263347a5b9,1657068813691,63d0c0fd-f243-46a5-82c6-a81938f04ea5,Logged,9223031724623631744,6,"9223031724623634126-0,9223031724623632121-0,9223031724623629598-0,9223031724623633028-0,9223031724623634396-0,9223031724623631744-1,9223031724623630188-0,9223031724623633950-0,9223031724623631863-0,9223031724623633481-0",41,"9223031724623613195,9223031724623616870,9223031724623617450,9223031724623616330,9223031724623617952,9223031724623617759,9223031724623616617,9223031724623616396,9223031724623618644,9223031724623618759,9223031724623614391,9223031724623618875,9223031724623620608,9223031724623619062,9223031724623618766,9223031724623620385,9223031724623618575,9223031724623623461,9223031724623623924,9223031724623624261,9223031724623620445,9223031724623624449,9223031724623625145,9223031724623624954,9223031724623624675,9223031724623624501,9223031724623624674,9223031724623623257,9223031724623626549,9223031724623625665,9223031724623626978,9223031724623625054,9223031724623626686,9223031724623626826,9223031724623627141,9223031724623632315,9223031724623631319,9223031724623632941,9223031724623632079,9223031724623635445,9223031724623635396"
c50f9288-c8ca-417c-924c-e5ca6da23a6b,1657069199039,16699299844223854592,Non-Logged,9223031724623631863,3,"9223031724623633481-0,9223031724623633041-0,9223031724623631863-1,9223031724623629598-0,9223031724623635123-0,9223031724623633024-0,9223031724623633476-0,9223031724623630188-0,9223031724623634186-0,9223031724623631373-0",41,"9223031724623611111,9223031724623609690,9223031724623613171,9223031724623614711,9223031724623613709,9223031724623611684,9223031724623616330,9223031724623616138,9223031724623619240,9223031724623616616,9223031724623615037,9223031724623618875,9223031724623614770,9223031724623616870,9223031724623621022,9223031724623620445,9223031724623615721,9223031724623618939,9223031724623618566,9223031724623621539,9223031724623622935,9223031724623623386,9223031724623623930,9223031724623623836,9223031724623623875,9223031724623624143,9223031724623624416,9223031724623624545,9223031724623625145,9223031724623619219,9223031724623624975,9223031724623626978,9223031724623627141,9223031724623618856,9223031724623623879,9223031724623629025,9223031724623625599,9223031724623631434,9223031724623634472,9223031724623634913,9223031724623634707"
829484f4-3b69-42f1-bb73-ecd9e33735f1,1657069345962,afac8d0a-08ca-4657-bad1-009920a1c85f,Logged,9223031724623632781,4,"9223031724623633041-0,9223031724623632900-0,9223031724623631373-0,9223031724623632781-1,9223031724623633476-0,9223031724623634186-0,9223031724623632570-0,9223031724623632586-0,9223031724623635123-0,9223031724623634939-0",50,"9223031724623613709,9223031724623609690,9223031724623613795,9223031724623619062,9223031724623618875,9223031724623619006,9223031724623616330,9223031724623620346,9223031724623618248,9223031724623616870,9223031724623617450,9223031724623621022,9223031724623619778,9223031724623619618,9223031724623620445,9223031724623624261,9223031724623623912,9223031724623623836,9223031724623623242,9223031724623624449,9223031724623624675,9223031724623625438,9223031724623616746,9223031724623625753,9223031724623625810,9223031724623626686,9223031724623626549,9223031724623625665,9223031724623626928,9223031724623625691,9223031724623625621,9223031724623622735,9223031724623629466,9223031724623628490,9223031724623625047,9223031724623624534,9223031724623627642,9223031724623626978,9223031724623626588,9223031724623628067,9223031724623629824,9223031724623626048,9223031724623631744,9223031724623631197,9223031724623631816,9223031724623632121,9223031724623633910,9223031724623634396,9223031724623631863,9223031724623634913"
bc8c94c4-ddc0-4d64-a5c8-300a0a3d8f34,1657069369399,278127468143223148,Non-Logged,9223031724623634913,10,"9223031724623632315-0,9223031724623629598-0,9223031724623632121-0,9223031724623626978-0,9223031724623634396-0,9223031724623634126-0,9223031724623629897-0,9223031724623631744-0,9223031724623633950-0,9223031724623634913-1",41,"9223031724623613171,9223031724623613282,9223031724623614711,9223031724623616870,9223031724623615721,9223031724623617178,9223031724623616330,9223031724623613709,9223031724623614391,9223031724623618875,9223031724623619297,9223031724623618766,9223031724623618729,9223031724623619418,9223031724623620445,9223031724623622543,9223031724623622808,9223031724623622735,9223031724623620673,9223031724623622127,9223031724623623118,9223031724623619219,9223031724623623912,9223031724623623836,9223031724623622728,9223031724623622812,9223031724623620705,9223031724623625145,9223031724623625543,9223031724623626650,9223031724623626928,9223031724623628490,9223031724623626826,9223031724623624449,9223031724623625753,9223031724623630188,9223031724623624866,9223031724623631456,9223031724623632941,9223031724623634505,9223031724623632781"
e3c9c2d6-bf8b-4abc-b4ec-fa363e4795b8,1657069441734,7c54ed80-14d7-4b1a-b116-b12d06fa452e,Logged,9223031724623635123,3,"9223031724623634126-0,9223031724623634913-0,9223031724623635123-1,9223031724623633481-0,9223031724623634939-0,9223031724623633028-0,9223031724623634186-0,9223031724623635051-0,9223031724623631863-0,9223031724623633041-0",47,"9223031724623612109,9223031724623608403,9223031724623609690,9223031724623614711,9223031724623616245,9223031724623616377,9223031724623616870,9223031724623613709,9223031724623617952,9223031724623618824,9223031724623618869,9223031724623619062,9223031724623618875,9223031724623618766,9223031724623618565,9223031724623618939,9223031724623620819,9223031724623619170,9223031724623618575,9223031724623612237,9223031724623620608,9223031724623617670,9223031724623622543,9223031724623623912,9223031724623624449,9223031724623625665,9223031724623625621,9223031724623625145,9223031724623625682,9223031724623622812,9223031724623625060,9223031724623628429,9223031724623626686,9223031724623628802,9223031724623628490,9223031724623626978,9223031724623626549,9223031724623629990,9223031724623630454,9223031724623629778,9223031724623629531,9223031724623629198,9223031724623618856,9223031724623632121,9223031724623632315,9223031724623634396,9223031724623633950"
2c6b5c2d-ccc4-42ce-8e34-1a1a04b62323,1657069599919,15225408998682056655,Non-Logged,9223031724623634396,4,"9223031724623634126-0,9223031724623632121-0,9223031724623629598-0,9223031724623634396-1,9223031724623631744-0,9223031724623630188-0,9223031724623631863-0,9223031724623632993-0,9223031724623633481-0,9223031724623633041-0",47,"9223031724623608143,9223031724623610537,9223031724623616330,9223031724623613709,9223031724623614711,9223031724623616870,9223031724623613882,9223031724623613171,9223031724623618875,9223031724623621022,9223031724623440255,9223031724623619062,9223031724623618766,9223031724623618869,9223031724623619170,9223031724623619778,9223031724623622127,9223031724623618824,9223031724623623912,9223031724623622420,9223031724623622543,9223031724623624261,9223031724623621512,9223031724623624432,9223031724623624534,9223031724623620608,9223031724623623101,9223031724623622812,9223031724623621539,9223031724623616212,9223031724623626549,9223031724623628490,9223031724623625145,9223031724623628067,9223031724623624675,9223031724623625665,9223031724623626826,9223031724623625054,9223031724623626978,9223031724622761300,9223031724623624866,9223031724622689570,9223031724622690757,9223031724623633028,9223031724623632941,9223031724623633950,9223031724623632315"
4d17811d-bcf3-4eb2-9a26-56c65163353e,1657069807856,10131961893738007290,Non-Logged,9223031724623634396,1,"9223031724623634396-1,9223031724623632121-0,9223031724623632941-0,9223031724623633950-0,9223031724623634913-0,9223031724623635123-0,9223031724623633481-0,9223031724623634939-0,9223031724623635051-0,9223031724623634186-0",41,"9223031724623609276,9223031724623609198,9223031724623610043,9223031724623613195,9223031724623613171,9223031724623613795,9223031724623613709,9223031724623613792,9223031724623613937,9223031724623616330,9223031724623618824,9223031724623618875,9223031724623621022,9223031724623619778,9223031724623618729,9223031724623620608,9223031724623622812,9223031724623619219,9223031724623623257,9223031724623623875,9223031724623622996,9223031724623624449,9223031724623624845,9223031724623624526,9223031724623622644,9223031724623624953,9223031724623624866,9223031724623626978,9223031724623629344,9223031724623628490,9223031724623628537,9223031724623628067,9223031724623626533,9223031724623631434,9223031724623629824,9223031724623629466,9223031724623631373,9223031724623631454,9223031724623632315,9223031724623631562,9223031724623633028"
9e4e719d-352e-41c2-a277-1490a64448bf,1657069854666,4961296724302458025,Non-Logged,9223031724623633950,9,"9223031724623634126-0,9223031724623632121-0,9223031724623632941-0,9223031724623633028-0,9223031724623629952-0,9223031724623632993-0,9223031724623629598-0,9223031724623634396-0,9223031724623633950-1,9223031724623632358-0",45,"9223031724623613709,9223031724623607128,9223031724623614689,9223031724623609690,9223031724623612237,9223031724623613199,9223031724623614619,9223031724623611684,9223031724623613795,9223031724623616330,9223031724623615721,9223031724623617450,9223031724623618228,9223031724623617952,9223031724623618875,9223031724623619062,9223031724623613937,9223031724623614391,9223031724623619170,9223031724623622449,9223031724623621022,9223031724623618766,9223031724623622420,9223031724623622543,9223031724623620445,9223031724623619114,9223031724623622775,9223031724623621539,9223031724623619088,9223031724623622735,9223031724623629198,9223031724623626978,9223031724623626549,9223031724623627141,9223031724623625665,9223031724623626048,9223031724623630454,9223031724623633034,9223031724623630949,9223031724623632315,9223031724623628490,9223031724623631434,9223031724623624866,9223031724623631744,9223031724623631863"
dbf182cc-f7f1-4b08-8490-3419ee6f6799,1657069876712,1776708243071461632,Non-Logged,9223031724623635123,5,"9223031724623634396-0,9223031724623633950-0,9223031724623632941-0,9223031724623634913-0,9223031724623635123-1,9223031724623634186-0,9223031724623635051-0,9223031724623634871-0,9223031724623631863-0,9223031724623633041-0",40,"9223031724623617450,9223031724623614885,9223031724623615185,9223031724623619062,9223031724623616870,9223031724623619006,9223031724623618575,9223031724623618565,9223031724623620567,9223031724623617670,9223031724623618875,9223031724623621022,9223031724623619157,9223031724623623030,9223031724623622720,9223031724623623257,9223031724623622974,9223031724623623836,9223031724623622996,9223031724623623924,9223031724623623974,9223031724623623875,9223031724623623912,9223031724623624617,9223031724623624449,9223031724623626978,9223031724623626597,9223031724623628537,9223031724623626650,9223031724622265024,9223031724623487672,9223031724623628769,9223031724623624953,9223031724623631982,9223031724623633137,9223031724623631187,9223031724623632315,9223031724623633028,9223031724623632121,9223031724623634939"
0d84e9d3-913f-4374-8514-dc7497ae1509,1657070449888,de101500-488b-47df-a7d0-d3c31029ce9d,Logged,9223031724623632315,2,"9223031724623634126-0,9223031724623632315-1,9223031724623634396-0,9223031724623632121-0,9223031724623634913-0,9223031724623632941-0,9223031724623633481-0,9223031724623634939-0,9223031724623633028-0,9223031724623634186-0",46,"9223031724623611008,9223031724623613538,9223031724623613507,9223031724623613522,9223031724623613809,9223031724623614403,9223031724623613709,9223031724623611684,9223031724623615975,9223031724623616058,9223031724623617160,9223031724623617350,9223031724623617281,9223031724623617390,9223031724623617399,9223031724623617404,9223031724623619204,9223031724623620314,9223031724623625810,9223031724623625753,9223031724623626048,9223031724623626006,9223031724623626084,9223031724623624866,9223031724623625665,9223031724623626570,9223031724623625145,9223031724623625592,9223031724623625060,9223031724623627945,9223031724623629506,9223031724623629790,9223031724623629802,9223031724623629990,9223031724623631374,9223031724623630949,9223031724623617248,9223031724623632014,9223031724623630190,9223031724623631832,9223031724623632142,9223031724623629841,9223031724623632900,9223031724623633412,9223031724623633394,9223031724623633950"
939e4e7b-3c74-4eb3-977d-a014f9cad173,1657070503391,11348223025515501568,Non-Logged,9223031724623634396,2,"9223031724623634126-0,9223031724623634396-1,9223031724623631744-0,9223031724623630188-0,9223031724623629897-0,9223031724623631863-0,9223031724623626978-0,9223031724623632993-0,9223031724623633481-0,9223031724623633950-0",40,"9223031724623611428,9223031724623613170,9223031724622761300,9223031724623613228,9223031724623607184,9223031724623613664,9223031724623613795,9223031724623613882,9223031724623614711,9223031724623616330,9223031724623617450,9223031724623617178,9223031724623615547,9223031724623615721,9223031724623617160,9223031724623618565,9223031724623618759,9223031724623619062,9223031724623612237,9223031724623620608,9223031724623619170,9223031724623618875,9223031724623622683,9223031724623620445,9223031724623624081,9223031724623623370,9223031724623624451,9223031724623624449,9223031724623625145,9223031724623624675,9223031724623626826,9223031724623626549,9223031724623631434,9223031724623632315,9223031724623632121,9223031724623542726,9223031724623635984,9223031724623632941,9223031724623636626,9223031724623633028"
ddd837ab-e21d-4886-bc48-7ff8753144ff,1657070666461,7648739027035522048,Non-Logged,9223031724623632315,2,"9223031724623634126-0,9223031724623632315-1,9223031724623634396-0,9223031724623632121-0,9223031724623634913-0,9223031724623633950-0,9223031724623632941-0,9223031724623635123-0,9223031724623633481-0,9223031724623634939-0",50,"9223031724623615547,9223031724623614541,9223031724623615185,9223031724623613792,9223031724623614885,9223031724623613171,9223031724623612237,9223031724623617178,9223031724623618051,9223031724623617450,9223031724622784612,9223031724623619778,9223031724623619062,9223031724623621052,9223031724623618985,9223031724623620974,9223031724623621119,9223031724623621024,9223031724623618875,9223031724623619157,9223031724623620553,9223031724623619019,9223031724623621549,9223031724623620445,9223031724623616037,9223031724623622127,9223031724623623974,9223031724623624261,9223031724623623875,9223031724623624534,9223031724623623912,9223031724623621539,9223031724623623257,9223031724623623768,9223031724623624449,9223031724623622812,9223031724623624516,9223031724623624433,9223031724623616790,9223031724623626628,9223031724623626686,9223031724623626549,9223031724623516965,9223031724623626978,9223031724623630188,9223031724623625753,9223031724623630717,9223031724623628158,9223031724623629198,9223031724623618856"
a42a4554-8ce0-4c64-bd5e-71d71cadb69c,1657070708501,20075da4-f88b-4df2-8d7c-db3f879786b8,Logged,9223031724623635123,6,"9223031724623634126-0,9223031724623634396-0,9223031724623634913-0,9223031724623633950-0,9223031724623632941-0,9223031724623635123-1,9223031724623633481-0,9223031724623634939-0,9223031724623633028-0,9223031724623634186-0",41,"9223031724623609690,9223031724623613974,9223031724623613897,9223031724623616870,9223031724623615547,9223031724623618051,9223031724623614541,9223031724623618824,9223031724623618675,9223031724623618875,9223031724623613795,9223031724623614711,9223031724623615721,9223031724623618766,9223031724623621617,9223031724623619026,9223031724623621022,9223031724623620853,9223031724623622543,9223031724623623974,9223031724623622872,9223031724623623912,9223031724623625753,9223031724623625145,9223031724623625438,9223031724623625665,9223031724623625810,9223031724623625472,9223031724623626048,9223031724623622735,9223031724623630725,9223031724623629108,9223031724623630717,9223031724623634684,9223031724623632123,9223031724623632315,9223031724623635445,9223031724623631786,9223031724623632121,9223031724623630188,9223031724623631863"
dcbce0c9-8976-4ca3-bcc8-3317d53b84b7,1657070920437,7004934105820810240,Non-Logged,9223031724623630188,7,"9223031724623632315-0,9223031724623632121-0,9223031724623632941-0,9223031724623626978-0,9223031724623634126-0,9223031724623634396-0,9223031724623630188-1,9223031724623629897-0,9223031724623631744-0,9223031724623633950-0",47,"9223031724623613664,9223031724623613709,9223031724623613288,9223031724623610043,9223031724623613795,9223031724623616330,9223031724623616870,9223031724623614711,9223031724623617178,9223031724623614295,9223031724623618819,9223031724623618575,9223031724623618824,9223031724623618565,9223031724623615721,9223031724623619062,9223031724623618869,9223031724623618759,9223031724623618875,9223031724623619073,9223031724623620608,9223031724623621022,9223031724623622760,9223031724623622450,9223031724623622553,9223031724623622888,9223031724623623974,9223031724623623912,9223031724623623370,9223031724623608676,9223031724623624449,9223031724623496415,9223031724623625145,9223031724623624846,9223031724622761300,9223031724623624845,9223031724623625810,9223031724623626928,9223031724623626588,9223031724623631434,9223031724623631467,9223031724623630966,9223031724623631381,9223031724623633476,9223031724623634913,9223031724623635396,9223031724623636318"
a030147f-709e-4702-a1ff-3862d7a01a06,1657071005816,9852076585887850496,Non-Logged,9223031724623634396,1,"9223031724623634396-1,9223031724623632121-0,9223031724623632941-0,9223031724623633950-0,9223031724623635123-0,9223031724623633481-0,9223031724623634939-0,9223031724623633028-0,9223031724623634871-0,9223031724623634186-0",40,"9223031724623613954,9223031724623613926,9223031724623608358,9223031724623613795,9223031724623611684,9223031724623613171,9223031724623607184,9223031724623613709,9223031724623585852,9223031724623616131,9223031724623616330,9223031724623617178,9223031724623618228,9223031724623618862,9223031724623618875,9223031724623621022,9223031724623621268,9223031724623618985,9223031724623622812,9223031724623623242,9223031724623620608,9223031724623622988,9223031724623625391,9223031724623626628,9223031724623622897,9223031724623625753,9223031724623626048,9223031724623627073,9223031724623624449,9223031724623623836,9223031724623628783,9223031724623629778,9223031724623628490,9223031724623631197,9223031724623625145,9223031724623631562,9223031724623633759,9223031724623634412,9223031724623634913,9223031724623632315"
4d840332-0808-4238-9820-2098d357b523,1657071179820,18287976664542478336,Non-Logged,9223031724623634913,5,"9223031724623634126-0,9223031724623632315-0,9223031724623634396-0,9223031724623632121-0,9223031724623634913-1,9223031724623633950-0,9223031724623635123-0,9223031724623633481-0,9223031724623634939-0,9223031724623633028-0",50,"9223031724623623257,9223031724623623630,9223031724623622996,9223031724623622543,9223031724623623974,9223031724623623875,9223031724623623709,9223031724623619219,9223031724623624143,9223031724623623836,9223031724623624627,9223031724623624433,9223031724623624617,9223031724623624449,9223031724623625391,9223031724623626718,9223031724623626570,9223031724623626933,9223031724623625665,9223031724623623912,9223031724623628067,9223031724623626978,9223031724623625642,9223031724623626549,9223031724623626826,9223031724623628207,9223031724623626317,9223031724623628836,9223031724623628888,9223031724623251211,9223031724623629427,9223031724623629466,9223031724623629506,9223031724623629824,9223031724623629841,9223031724623629599,9223031724623630665,9223031724623631197,9223031724623633854,9223031724623632941,9223031724623634526,9223031724623634707,9223031724623632249,9223031724623634897,9223031724623634817,9223031724623630951,9223031724623635154,9223031724623635353,9223031724623636436,9223031724623636377"
f3d8ad88-e55c-4aac-b6c4-01b9968ac534,1657071287969,834779d9-8dfb-47ef-aa32-f6bf053edf05,Logged,9223031724623633950,1,"9223031724623633950-1,9223031724623635123-0,9223031724623626978-0,9223031724623632993-0,9223031724623632249-0,9223031724623634913-0,9223031724623633041-0,9223031724623629897-0,9223031724623634186-0,9223031724623634749-0",50,"9223031724623622812,9223031724623624261,9223031724623625682,9223031724623625665,9223031724623625047,9223031724623625753,9223031724623625145,9223031724623626048,9223031724623624350,9223031724623624449,9223031724623625472,9223031724623629466,9223031724623626928,9223031724623628917,9223031724623617248,9223031724623626650,9223031724623630454,9223031724623631186,9223031724623631190,9223031724623631375,9223031724623632315,9223031724623632021,9223031724623631187,9223031724623632121,9223031724623631744,9223031724623632389,9223031724623632941,9223031724623632386,9223031724623631319,9223031724623626588,9223031724623633476,9223031724623633028,9223031724623633034,9223031724623632569,9223031724623632989,9223031724623633421,9223031724623633854,9223031724623633798,9223031724623633712,9223031724623632079,9223031724623632900,9223031724623631373,9223031724623624851,9223031724623634160,9223031724623630188,9223031724623629198,9223031724623631863,9223031724623634396,9223031724623632949,9223031724623634939"
f3ffa2e4-5407-4bed-afe0-c90683eee0ce,1657071546488,20075da4-f88b-4df2-8d7c-db3f879786b8,Logged,9223031724623634913,3,"9223031724623634126-0,9223031724623634396-0,9223031724623634913-1,9223031724623633950-0,9223031724623632941-0,9223031724623633481-0,9223031724623634939-0,9223031724623633028-0,9223031724623634186-0,9223031724623635051-0",44,"9223031724623609690,9223031724623613974,9223031724623613897,9223031724623616870,9223031724623615547,9223031724623618051,9223031724623614541,9223031724623618824,9223031724623618675,9223031724623618875,9223031724623613795,9223031724623614711,9223031724623615721,9223031724623618766,9223031724623621617,9223031724623619026,9223031724623621022,9223031724623620853,9223031724623622543,9223031724623623974,9223031724623622872,9223031724623623912,9223031724623625753,9223031724623625145,9223031724623625438,9223031724623625665,9223031724623625810,9223031724623625472,9223031724623626048,9223031724623622735,9223031724623630725,9223031724623629108,9223031724623630717,9223031724623634684,9223031724623632123,9223031724623632315,9223031724623635445,9223031724623631786,9223031724623632121,9223031724623630188,9223031724623631863,9223031724623635123,9223031724623382145,9223031724623346948"
376201ce-a114-4436-9eb7-35a6c1e6f2be,1657071851181,2337905017263357440,Non-Logged,9223031724623633950,4,"9223031724623632315-0,9223031724623632121-0,9223031724623634396-0,9223031724623633950-1,9223031724623635123-0,9223031724623634913-0,9223031724623633028-0,9223031724623633481-0,9223031724623634939-0,9223031724623632993-0",43,"9223031724623614836,9223031724623614308,9223031724623614298,9223031724623613814,9223031724623616330,9223031724623615721,9223031724623616746,9223031724623614711,9223031724623611684,9223031724623614391,9223031724623622218,9223031724623618875,9223031724623619062,9223031724623618869,9223031724623617178,9223031724623618939,9223031724623622996,9223031724623620346,9223031724623623779,9223031724623622420,9223031724623621022,9223031724623624449,9223031724623624433,9223031724623623912,9223031724623623836,9223031724623622812,9223031724623629824,9223031724623628207,9223031724623625083,9223031724623629427,9223031724623625257,9223031724623625391,9223031724623630573,9223031724623625145,9223031724623626686,9223031724623631816,9223031724623633910,9223031724623632773,9223031724623631899,9223031724623632941,9223031724623632781,9223031724623624866,9223031724623633759"
35314607-fb05-45a8-9481-660e6eaa8a6b,1657072013790,2337905017263357440,Non-Logged,9223031724623634913,5,"9223031724623632315-0,9223031724623632121-0,9223031724623634396-0,9223031724623635123-0,9223031724623634913-1,9223031724623633028-0,9223031724623633481-0,9223031724623634939-0,9223031724623632993-0,9223031724623633041-0",44,"9223031724623614836,9223031724623614308,9223031724623614298,9223031724623613814,9223031724623616330,9223031724623615721,9223031724623616746,9223031724623614711,9223031724623611684,9223031724623614391,9223031724623622218,9223031724623618875,9223031724623619062,9223031724623618869,9223031724623617178,9223031724623618939,9223031724623622996,9223031724623620346,9223031724623623779,9223031724623622420,9223031724623621022,9223031724623624449,9223031724623624433,9223031724623623912,9223031724623623836,9223031724623622812,9223031724623629824,9223031724623628207,9223031724623625083,9223031724623629427,9223031724623625257,9223031724623625391,9223031724623630573,9223031724623625145,9223031724623626686,9223031724623631816,9223031724623633910,9223031724623632773,9223031724623631899,9223031724623632941,9223031724623632781,9223031724623624866,9223031724623633759,9223031724623634567"
4adc2e53-6931-468f-bbad-575eb2e02aba,1657072061012,14119917011821524848241,Non-Logged,9223031724623635123,5,"9223031724623634126-0,9223031724623632121-0,9223031724623634396-0,9223031724623633950-0,9223031724623635123-1,9223031724623634913-0,9223031724623633481-0,9223031724623634939-0,9223031724623633028-0,9223031724623633024-0",46,"9223031724623611673,9223031724623607767,9223031724623610217,9223031724623616330,9223031724623616351,9223031724623563690,9223031724623613795,9223031724623614711,9223031724623613171,9223031724623621660,9223031724623618875,9223031724623619006,9223031724623616212,9223031724623618869,9223031724621813533,9223031724623617586,9223031724623623912,9223031724623622872,9223031724623623108,9223031724623623875,9223031724623622735,9223031724623623836,9223031724623624433,9223031724623622686,9223031724623622875,9223031724623616733,9223031724623624143,9223031724623629466,9223031724623628140,9223031724623629550,9223031724623625145,9223031724623630020,9223031724623626933,9223031724623624851,9223031724623630188,9223031724623630852,9223031724623633742,9223031724623631863,9223031724623632315,9223031724623635627,9223031724623632941,9223031724623632591,9223031724623636626,9223031724623634701,9223031724623635984,9223031724623632777"
ac7ecfda-aeb2-44ae-90c3-63592503a6bb,1657072483450,12821091257777396393,Non-Logged,9223031724623632121,2,"9223031724623634396-0,9223031724623632121-1,9223031724623632941-0,9223031724623633950-0,9223031724623633481-0,9223031724623634939-0,9223031724623634871-0,9223031724623633028-0,9223031724623634186-0,9223031724623635051-0",43,"9223031724623613882,9223031724623616330,9223031724623611684,9223031724623610217,9223031724623618566,9223031724623618160,9223031724623619170,9223031724623618875,9223031724623614619,9223031724623615721,9223031724623618729,9223031724623614391,9223031724623617952,9223031724623621022,9223031724623622543,9223031724623622735,9223031724623622683,9223031724623618766,9223031724623622736,9223031724623620608,9223031724623618869,9223031724623619006,9223031724623622888,9223031724623623101,9223031724623622872,9223031724623619088,9223031724623623912,9223031724623623836,9223031724623624432,9223031724623624143,9223031724623624449,9223031724623625145,9223031724623625642,9223031724623625665,9223031724623626686,9223031724623626978,9223031724623632315,9223031724623631456,9223031724623631373,9223031724623635123,9223031724623634707,9223031724623634913,9223031724623636039"
747c2469-bb60-4462-9a5f-c9aebb51fd9b,1657072638327,2337905017263357440,Non-Logged,9223031724623634749,6,"9223031724623631863-0,9223031724623634186-0,9223031724623635051-0,9223031724623629598-0,9223031724623631373-0,9223031724623634749-1,9223031724623630188-0,9223031724623633024-0,9223031724623632249-0,9223031724623634871-0",46,"9223031724623614836,9223031724623614308,9223031724623614298,9223031724623613814,9223031724623616330,9223031724623615721,9223031724623616746,9223031724623614711,9223031724623611684,9223031724623614391,9223031724623622218,9223031724623618875,9223031724623619062,9223031724623618869,9223031724623617178,9223031724623618939,9223031724623622996,9223031724623620346,9223031724623623779,9223031724623622420,9223031724623621022,9223031724623624449,9223031724623624433,9223031724623623912,9223031724623623836,9223031724623622812,9223031724623629824,9223031724623628207,9223031724623625083,9223031724623629427,9223031724623625257,9223031724623625391,9223031724623630573,9223031724623625145,9223031724623626686,9223031724623631816,9223031724623633910,9223031724623632773,9223031724623631899,9223031724623632941,9223031724623632781,9223031724623624866,9223031724623633759,9223031724623634567,9223031724623633950,9223031724623634913"
be48c4ce-2bca-4dee-9435-5eee9cf49df9,1657072653564,308409223660391104,Non-Logged,9223031724623635123,2,"9223031724623634913-0,9223031724623635123-1,9223031724623632941-0,9223031724623633950-0,9223031724623633481-0,9223031724623634939-0,9223031724623634871-0,9223031724623633028-0,9223031724623634186-0,9223031724623635051-0",50,"9223031724623608143,9223031724623613882,9223031724623613795,9223031724623613195,9223031724623613709,9223031724623616330,9223031724623617450,9223031724623616870,9223031724623617178,9223031724623606645,9223031724623619062,9223031724623618824,9223031724623617952,9223031724623615721,9223031724623618902,9223031724623618575,9223031724623618875,9223031724623619778,9223031724623620608,9223031724623619618,9223031724623619632,9223031724623622720,9223031724623622543,9223031724623620445,9223031724623622775,9223031724623622760,9223031724623622812,9223031724623622735,9223031724623623912,9223031724623623658,9223031724623624451,9223031724623624261,9223031724623625145,9223031724623625665,9223031724623626928,9223031724623624954,9223031724623625753,9223031724623627790,9223031724623625047,9223031724623628490,9223031724623631434,9223031724623629824,9223031724623631186,9223031724623631454,9223031724623631375,9223031724623631562,9223031724623632152,9223031724623632315,9223031724623632121,9223031724623634396"
